log_id,station_id,user_id,start_time,end_time,energy_kwh,fee,payment_method
L004340,ST035,U01492,2026-01-11 10:56:00,2026-01-11 18:55:00,73.95,18857,CARD
L002502,ST032,U01635,2026-04-03 07:30:00,2026-04-03 08:21:00,55.74,21181,MEMBERSHIP
L000176,ST034,U00214,2026/06/23 13:26:00,2026-06-23 14:02:00,86.71,32950,CARD
L007460,ST006,U01187,2026/05/11 07:14:00,2026-05-11 09:28:00,10.95,3197,MEMBERSHIP
L005914,ST037,U01885,2026-06-17 17:14:00,2026-06-17 18:05:00,114.26,39648,MEMBERSHIP
L005642,ST012,U00261,2026-02-20 12:23:00,2026-02-20 13:11:00,22.96,7347,CARD
L002884,ST022,U01810,2026-05-17 12:52:00,2026-05-17 13:18:00,56.36,19557,APP
L006502,ST002,U00830,2026-06-26 13:39:00,2026-06-26 21:06:00,71.07,20752,APP
L006743,ST006,U00480,2026-04-02 13:56:00,2026-04-02 19:37:00,26.57,7758,APP
L003229,ST038,U01428,2026-04-20 14:33:00,2026-04-20 15:06:00,76.06,24339,MEMBERSHIP
L005845,ST039,U01692,2026-06-13 02:38:00,2026-06-13 02:58:00,1246.0,,MEMBERSHIP
L010088,ST007,U00406,2026-04-21 23:41:00,2026-04-22 00:04:00,37.29,11933,APP
L000180,ST032,U00329,20260306103800,2026-03-06 11:06:00,33.01,12544,MEMBERSHIP
L002820,ST033,U01076,2026-03-17 04:28:00,2026-03-17 04:48:00,35.93,11498,MEMBERSHIP
L001563,ST027,U01934,2026-01-15 21:52:00,2026-01-16 02:46:00,22.32,6517,APP
L010684,ST038,U00927,2026-06-13 20:16:00,2026-06-13 20:47:00,66.77,21366,CARD
L001400,ST029,U02871,20260301004400,2026-03-01 03:59:00,21.41,6252,CARD
L002759,ST040,U02705,2026-06-08 21:37:00,2026-06-09 00:20:00,23.49,6859,CARD
L001917,ST025,U02483,2026-03-17 18:04:00,2026-03-18 01:27:00,34.59,10100,card
L008379,ST030,U02558,2026-03-31 06:31:00,2026-03-31 07:30:00,,52170,APP
L005776,ST032,U01628,2026/03/05 10:03:00,2026-03-05 10:33:00,39.65,15067,MEMBERSHIP
L000377,ST016,U02027,2026-07-03 12:27:00,2026-07-03 15:17:00,14.14,3606,MEMBERSHIP
L003029,ST035,U00189,2026-05-22 03:20:00,2026-05-22 06:55:00,31.75,8096,CARD
L007051,ST004,U01404,2026-02-24 02:37:00,2026-02-24 03:34:00,92.72,29670,MEMBERSHIP
L005407,ST016,U00243,2026-03-06 19:57:00,2026-03-07 00:09:00,25.23,6434,CARD
L011111,ST017,U01444,2026-05-08 02:07:00,2026-05-08 06:15:00,23.05,6731,MEMBERSHIP
L003850,ST029,U01515,2026-06-15 11:57:00,2026-06-15 14:44:00,23.69,6917,MEMBERSHIP
L004514,ST013,U02916,2026/06/26 00:25:00,2026-06-26 01:17:00,131.91,42211,APP
L010937,ST025,U00515,2026/06/13 10:40:00,2026-06-13 17:24:00,28.22,8240,MEMBERSHIP
L006153,ST017,U01451,2026-04-23 06:24:00,2026-04-23 12:40:00,27.48,8024,APP
L011017,ST037,U00298,2026/05/15 08:07:00,2026-05-15 09:03:00,106.03,36792,CARD
L005069,ST002,U01167,20260520061100,2026-05-20 10:33:00,29.88,8725,MEMBERSHIP
L004161,ST029,U01688,2026-04-07 16:24:00,2026-04-07 20:40:00,41.74,12188,APP
L009824,ST008,U00670,2026-03-30 07:44:00,2026-03-30 14:49:00,36.7,9358,MEMBERSHIP
L011953,ST029,U01196,2026-04-30 12:41:00,2026-04-30 15:54:00,20.86,6091,APP
L000083,ST032,U01945,2026-02-02 22:41:00,2026-02-02 23:07:00,27.79,10560,MEMBERSHIP
L011680,ST012,U02241,2026-02-02 21:46:00,2026-02-02 22:18:00,17.36,5555,MEMBERSHIP
L003054,ST017,U02823,2026/05/25 21:56:00,2026-05-26 05:46:00,30.43,8886,CARD
L004559,ST015,U02569,2026-02-16 12:31:00,2026-02-16 13:06:00,50.13,16042,CARD
L002453,ST026,U02331,2026-02-01 15:35:00,2026-02-01 16:08:00,96.26,36579,CARD
L007895,ST023,U01950,20260717112300,2026-07-17 11:55:00,20.32,6502,MEMBERSHIP
L007648,ST006,U00195,2026-02-23 16:18:00,2026-02-23 18:45:00,11.31,3303,CARD
L004133,ST026,U02129,2026-04-06 09:41:00,2026-04-06 10:05:00,70.7,26866,CARD
L003310,ST019,U00555,2026-07-11 10:22:00,2026-07-11 11:19:00,145.3,50419,APP
L007884,ST032,U02420,2026-01-17 11:59:00,2026-01-17 12:28:00,27.5,10450,APP
L004048,ST021,U01944,20260308231200,2026-03-09 04:49:00,30.76,8982,MEMBERSHIP
L002975,ST007,U02955,2026-03-15 14:53:00,2026-03-15 15:29:00,78.44,25101,CARD
L006364,ST031,U01199,2026-06-24 14:14:00,2026-06-24 15:00:00,65.04,24715,CARD
L002306,ST011,U01809,2026-01-30 21:41:00,2026-01-30 22:32:00,105.07,33622,CARD
L006177,ST009,U01710,2026-07-11 14:09:00,2026-07-11 14:59:00,35.23,12225,MEMBERSHIP
L006634,ST023,U01958,2026/06/12 18:22:00,2026-06-12 19:21:00,3369.0,10781,APP
L002136,ST019,U02487,2026-01-30 13:39:00,2026-01-30 14:27:00,103.51,35918,APP
L011378,ST016,U01562,2026-03-18 00:12:00,2026-03-18 08:09:00,31.13,7938, APP 
L000041,ST008,U00145,2026/07/23 15:59:00,2026-07-23 22:43:00,33.75,8606,APP
L004277,ST019,U01810,2026-04-14 19:27:00,2026-04-14 20:21:00,107.9,37441,MEMBERSHIP
L003944,ST038,U00889,2026-01-26 09:20:00,2026-01-26 09:44:00,61.51,19683,CARD
L008174,ST005,U00549,2026-02-19 10:27:00,2026-02-19 11:18:00,101.48,32474,APP
L005806,ST020,U02474,2026-05-01 03:39:00,2026-05-01 04:32:00,39.74,12717,MEMBERSHIP
L007956,ST011,U00414,2026-04-12 18:33:00,2026-04-12 19:02:00,51.94,16621, APP 
L009224,ST027,U01017,20260305170800,2026-03-06 00:52:00,41.03,11981,membership
L001168,ST036,U01152,2026-04-30 00:28:00,2026-04-30 03:12:00,23.66,6909,CARD
L004104,ST025,U01843,2026-01-11 11:16:00,2026-01-11 18:56:00,45.82,13379,MEMBERSHIP
L010795,ST001,U00659,20260626094800,2026-06-26 10:30:00,86.77,32973,MEMBERSHIP
L007622,ST010,U00267,2026-01-02 07:36:00,2026-01-02 14:06:00,33.42,9759,CARD
L009707,ST030,U02198,2026-03-29 14:12:00,2026-03-29 14:55:00,116.64,37325,APP
L001327,ST031,U02217,20260511001300,2026-05-11 01:07:00,116.79,44380,APP
L004739,ST005,U00669,20260224173100,2026-02-24 17:56:00,61.34,19629,CARD
L002814,ST021,U02617,20260519215300,2026-05-20 03:16:00,24.11,7040,MEMBERSHIP
L004111,ST038,U00332,2026-06-16 17:34:00,2026-06-16 17:56:00,56.22,17990,APP
L011928,ST005,U02246,2026-01-30 19:44:00,2026-01-30 20:29:00,101.09,32349,CARD
L003135,ST013,U01038,2026-07-19 22:46:00,2026-07-19 23:26:00,79.82,25542, APP 
L006497,ST029,U01374,2026-05-23 20:11:00,2026-05-24 00:45:00,36.28,10594,CARD
L011871,ST002,U00040,2026-07-12 19:19:00,2026-07-12 23:33:00,30.16,8807,CARD
L007525,ST031,U02446,2026-05-10 11:02:00,2026-05-10 11:56:00,100.13,38049,MEMBERSHIP
L002470,ST014,U00974,2026/02/24 07:32:00,2026-02-24 08:02:00,19.2,7296,membership
L000879,ST029,U02946,2026-01-13 13:26:00,2026-01-13 19:24:00,44.6,13023,membership
L008486,ST025,U00480,20260704171000,2026-07-04 23:38:00,26.43,7718,MEMBERSHIP
L001130,ST019,U01934,2026-06-17 14:19:00,2026-06-17 15:12:00,112.53,39048,CARD
L004462,ST034,U02655,2026-02-09 12:48:00,2026-02-09 13:14:00,56.75,21565,card
L007016,ST021,U02286,2026-07-05 22:39:00,2026-07-06 06:14:00,41.95,12249,Card
L005215,ST004,U00172,2026-02-18 17:33:00,2026-02-18 18:04:00,4353.0,13930,MEMBERSHIP
L000190,ST026,U02156,2026-06-30 05:20:00,2026-06-30 06:03:00,109.13,41469,MEMBERSHIP
L010665,ST008,U00986,2026-01-06 10:30:00,2026-01-06 16:39:00,38.4,,MEMBERSHIP
L004397,ST031,U00444,2026-04-26 20:39:00,2026-04-26 21:06:00,44.28,16826,MEMBERSHIP
L008082,ST013,U01043,2026-03-09 10:48:00,2026-03-09 11:48:00,161.43,51658,CARD
L011433,ST019,U01126,2026-05-05 18:09:00,2026-05-05 18:40:00,65.1,22590,CARD
L003597,ST032,U02062,2026-03-30 10:15:00,2026-03-30 11:00:00,65.87,25031,MEMBERSHIP
L007519,ST033,U02657,2026-05-04 00:31:00,2026-05-04 01:13:00,77.07,24662,APP
L011688,ST035,U00009,20260313054500,2026-03-13 10:19:00,34.32,8752,CARD
L007468,ST013,U02076,2026/02/19 02:12:00,2026-02-19 02:34:00,54.91,17571,APP
L008169,ST025,U00320,2026-01-02 09:34:00,2026-01-02 17:06:00,39.65,11578,APP
L004626,ST002,U02918,2026-05-09 02:01:00,2026-05-09 08:01:00,48.9,14279,CARD
L008186,ST003,U00389,2026-03-14 04:51:00,2026-03-14 05:33:00,89.81,28739,MEMBERSHIP
L010779,ST011,U02192,20260610011300,2026-06-10 02:12:00,88.41,28291,CARD
L011413,ST003,U00464,2026-02-11 06:59:00,2026-02-11 07:28:00,62.37,19958,APP
L004423,ST021,U02753,2026-04-03 13:18:00,2026-04-03 20:01:00,34.0,9928,CARD
L002760,ST016,U02212,2026-03-06 20:31:00,2026-03-07 02:50:00,25.52,6508,CARD
L005967,ST036,U01795,2026-04-23 09:20:00,2026-04-23 14:22:00,34.04,9940,MEMBERSHIP
L002883,ST015,U01330,2026/03/30 22:24:00,2026-03-30 23:13:00,75.09,24029,card
L002941,ST032,U01750,2026-07-17 03:06:00,2026-07-17 04:01:00,80.65,30647,CARD
L008472,ST034,U02411,2026-03-14 01:14:00,2026-03-14 01:48:00,85.75,32585,MEMBERSHIP
L007175,ST029,U01979,2026-05-21 02:12:00,2026-05-21 08:56:00,66.43,19398,MEMBERSHIP
L007958,ST003,U02042,2026-06-12 19:48:00,2026-06-12 20:18:00,55.81,17859,CARD
L010895,ST001,U00561,2026-06-09 23:12:00,2026-06-09 23:52:00,89.35,,CARD
L006146,ST034,U02247,2026-03-20 06:02:00,2026-03-20 06:49:00,140.55,53409,CARD
L008845,ST028,U01299,2026-03-16 11:04:00,2026-03-16 11:50:00,55.98,17914,APP
L011913,ST040,U01407,2026-05-05 14:47:00,2026-05-05 18:43:00,27.49,8027,CARD
L004238,ST032,U00410,2026/07/04 09:13:00,2026-07-04 10:03:00,55.14,20953,CARD
L000541,ST025,U01766,2026-02-22 15:40:00,2026-02-22 21:47:00,,11245,MEMBERSHIP
L010100,ST018,U01696,2026-01-13 10:57:00,2026-01-13 15:20:00,17.1,4993,CARD
L005445,ST008,U00959,2026-05-08 08:04:00,2026-05-08 10:09:00,9.24,2356,app
L001974,ST020,U00151,2026-01-18 13:00:00,2026-01-18 13:37:00,21.78,6970,APP
L005557,ST032,U01515,2026-01-22 16:36:00,2026-01-22 17:31:00,60.83,23115,CARD
L010633,ST001,U01028,2026-07-06 09:58:00,2026-07-06 10:46:00,74.8,28424,CARD
L002863,ST014,U01387,2026/05/18 17:39:00,2026-05-18 18:32:00,32.04,12175,APP
L010775,ST011,U00472,2026/02/28 06:06:00,2026-02-28 07:06:00,-,34778,MEMBERSHIP
L008061,ST011,U00701,2026-06-04 20:16:00,2026-06-04 21:04:00,83.67,26774,APP
L011594,ST030,U01160,20260302203500,2026-03-02 21:14:00,107.38,34362,CARD
L009738,ST034,U01229,2026/03/22 01:46:00,2026-03-22 02:46:00,175.99,66876,MEMBERSHIP
L004194,ST008,U02263,2026/02/03 20:12:00,2026-02-04 03:53:00,45.65,11641,MEMBERSHIP
L011845,ST006,U02531,2026-07-14 23:40:00,2026-07-15 05:49:00,24.19,7063,MEMBERSHIP
L000625,ST019,U02422,20260310121600,2026-03-10 13:04:00,139.57,48431,CARD
L007347,ST023,U00299,2026-06-17 23:12:00,2026-06-17 23:54:00,24.65,7888,CARD
L007560,ST034,U01308,2026-01-14 07:26:00,2026-01-14 08:15:00,134.32,51042,CARD
L000345,ST038,U00759,2026-02-17 03:35:00,2026-02-17 04:13:00,80.09,25629,APP
L001025,ST030,U02749,2026-02-27 07:47:00,2026-02-27 08:09:00,56.65,18128,CARD
L005528,ST023,U01344,2026/04/01 18:33:00,2026-04-01 19:10:00,21.46,6867,CARD
L008106,ST013,U01814,2026-01-06 15:31:00,2026-01-06 16:02:00,70.74,22637,APP
L010536,ST040,U00516,2026-04-17 08:02:00,2026-04-17 11:06:00,19.59,5720,APP
L003184,ST033,U02025,20260721064400,2026-07-21 07:06:00,45.92,14694,MEMBERSHIP
L007532,ST029,U00283,2026-01-27 11:43:00,2026-01-27 18:38:00,47.92,13993,APP
L003835,ST026,U01629,2026-02-17 10:08:00,2026-02-17 11:01:00,122.0,46360,APP
L002912,ST021,U02689,2026-02-06 20:50:00,2026-02-07 01:19:00,20.95,6117,APP
L007756,ST009,U00330,2026-05-23 23:56:00,2026-05-24 00:29:00,18.71,6492,APP
L007288,ST002,U01460,2026/05/21 06:40:00,2026-05-21 09:10:00,16.02,4678,CARD
L010512,ST040,U01409,2026-06-27 22:42:00,2026-06-28 06:26:00,61.0,17812,MEMBERSHIP
L003049,ST020,U02455,2026-01-17 08:08:00,2026-01-17 08:42:00,22.24,7117,APP
L006878,ST014,U02047,2026/05/13 19:19:00,2026-05-13 20:16:00,40.15,15257,CARD
L003508,ST003,U02251,2026/05/31 02:16:00,2026-05-31 03:13:00,123.71,39587,MEMBERSHIP
L001658,ST002,U03000,2026/06/09 11:14:00,2026-06-09 18:30:00,44.61,13026,MEMBERSHIP
L010734,ST017,U01846,2026-04-24 01:16:00,2026-04-24 09:10:00,44.83,13090,APP
L009632,ST013,U00985,2026-05-12 23:32:00,2026-05-13 00:21:00,117.55,37616,CARD
L007104,ST040,U00223,20260426061300,2026-04-26 11:32:00,47.32,13817,MEMBERSHIP
L009924,ST013,U01299,2026-06-25 17:33:00,2026-06-25 18:26:00,99.6,31872,CARD
L009781,ST036,U02641,2026-03-04 20:32:00,2026-03-05 01:36:00,37.85,11052,APP
L001866,ST017,U01005,2026-04-11 00:06:00,2026-04-11 03:25:00,17.35,5066,card
L006406,ST040,U01264,2026/01/25 20:43:00,2026-01-26 00:18:00,35.38,10331,MEMBERSHIP
L006739,ST018,U02314,2026-01-21 02:44:00,2026-01-21 07:54:00,30.81,8997,CARD
L002403,ST017,U01969,2026-06-23 13:06:00,2026-06-23 19:16:00,35.49,"10,363",APP
L011639,ST037,U02236,2026-05-02 00:13:00,2026-05-02 00:58:00,63.87,22163,MEMBERSHIP
L000006,ST017,U01801,2026/04/12 19:56:00,2026-04-13 01:47:00,36.01,10515,MEMBERSHIP
L009311,ST005,U00289,2026-01-16 15:54:00,2026-01-16 16:43:00,101.32,32422,APP
L006094,ST009,U01153,2026/05/10 10:45:00,2026-05-10 11:44:00,42.26,14664,app
L010820,ST031,U00814,2026-03-15 17:59:00,2026-03-15 18:52:00,95.82,36412,app
L007902,ST003,U02390,2026-06-10 03:47:00,2026-06-10 04:43:00,104.92,33574,CARD
L009418,ST035,U00128,2026-05-01 12:12:00,2026-05-01 18:40:00,,12046,MEMBERSHIP
L000401,ST032,U02829,2026/04/12 01:55:00,2026-04-12 02:48:00,68.6,26068,APP
L009933,ST002,U00385,2026-05-03 14:13:00,2026-05-03 19:33:00,34.54,10086,CARD
L011247,ST028,U00480,2026-03-22 16:25:00,2026-03-22 17:06:00,39.42,12614,APP
L002093,ST022,U02408,2026-06-12 03:45:00,2026-06-12 04:45:00,118.9,41258,APP
L010999,ST009,U00755,2026-03-23 21:21:00,2026-03-23 21:48:00,19.58,6794,APP
L004493,ST006,U01778,2026-07-18 11:14:00,2026-07-18 16:53:00,33.43,9762,MEMBERSHIP
L004082,ST011,U02179,2026-03-30 08:09:00,2026-03-30 08:43:00,75.42,24134,CARD
L001619,ST010,U01160,2026-02-11 05:20:00,2026-02-11 10:21:00,28.81,8413,CARD
L009600,ST013,U00729,20260627021100,2026-06-27 02:40:00,82.95,26544,MEMBERSHIP
L003302,ST009,U01421,20260105133200,2026-01-05 14:06:00,17.33,6014,APP
L011387,ST009,U00986,20260324171500,2026-03-24 17:44:00,15.41,5347,APP
L002581,ST012,U02030,2026-03-24 22:50:00,2026-03-24 23:17:00,15.56,4979,APP
L011409,ST002,U02166,20260213020800,2026-02-13 04:59:00,22.26,6500,CARD
L011796,ST019,U00272,2026-03-07 07:22:00,2026-03-07 08:06:00,114.29,39659,CARD
L007028,ST020,U02539,2026-04-09 04:27:00,2026-04-09 05:11:00,29.12,9318,APP
L005613,ST006,U01849,2026-07-05 07:38:00,2026-07-05 11:39:00,16.84,4917,CARD
L006251,ST007,U01428,2026-02-12 23:16:00,2026-02-12 23:52:00,58.66,18771,CARD
L008790,ST029,U01874,2026-03-10 12:58:00,2026-03-10 20:22:00,69.16,20195,APP
L010656,ST012,U00534,2026-03-23 23:37:00,2026-03-24 00:03:00,18.45,5904,CARD
L011193,ST024,U00422,2026-07-25 19:18:00,2026-07-25 19:45:00,69.82,24228,MEMBERSHIP
L000622,ST010,U02292,2026-03-24 23:33:00,2026-03-25 02:25:00,12.17,3554,MEMBERSHIP
L010117,ST004,U02513,2026-01-08 11:41:00,2026-01-08 12:06:00,36.11,11555,MEMBERSHIP
L006865,ST008,U01749,2026/06/16 11:18:00,2026-06-16 17:42:00,31.16,7946,APP
L010107,ST002,U00834,2026-03-30 14:17:00,2026-03-30 21:34:00,62.05,18119,membership
L002333,ST011,U02941,20260205231400,2026-02-05 23:47:00,64.81,20739,membership
L004235,ST027,U02466,2026/05/29 03:57:00,2026-05-29 09:18:00,33.03,9645,APP
L010449,ST001,U02907,20260321005700,2026-03-21 01:44:00,99.89,37958,CARD
L001258,ST010,U01534,20260219123200,2026-02-19 20:14:00,36.56,10676,APP
L004673,ST001,U02662,2026-05-20 01:33:00,2026-05-20 02:29:00,101.88,38714,CARD
L004425,ST031,U01855,2026-05-16 14:18:00,2026-05-16 15:04:00,84.7,32186,membership
L008206,ST001,U00817,2026-05-12 20:57:00,2026-05-12 21:54:00,82.54,31365,CARD
L009302,ST004,U01415,2026-04-30 14:04:00,2026-04-30 14:34:00,59.14,18925,APP
L001551,ST010,U02098,2026-06-28 17:54:00,2026-06-29 01:27:00,39.27,11467,MEMBERSHIP
L004556,ST028,U01141,2026-01-23 07:43:00,2026-01-23 08:06:00,33.0,10560,MEMBERSHIP
L008442,ST026,U00469,2026-04-02 07:48:00,2026-04-02 08:25:00,95.21,36180,APP
L005606,ST027,U02214,2026-02-01 10:23:00,2026-02-01 13:25:00,16.51,4821,MEMBERSHIP
L008883,ST007,U01666,2026/07/21 10:07:00,2026-07-21 10:41:00,75.71,24227,APP
L003341,ST002,U00429,2026-06-08 10:19:00,2026-06-08 17:06:00,46.36,13537,CARD
L006138,ST012,U00185,2026-07-06 03:18:00,2026-07-06 03:43:00,17.15,5488,MEMBERSHIP
L000350,ST005,U02477,2026-06-16 04:04:00,2026-06-16 04:57:00,136.05,43536,Card
L000693,ST019,U01744,2026/04/24 21:00:00,2026-04-24 21:44:00,91.27,31671,MEMBERSHIP
L004335,ST004,U00329,2026/03/29 20:09:00,2026-03-29 20:43:00,63.27,20246,MEMBERSHIP
L002574,ST014,U00021,2026-02-20 12:38:00,2026-02-20 13:16:00,18.39,6988,APP
L005637,ST031,U00371,2026-06-16 15:52:00,2026-06-16 16:37:00,6535.0,24833,APP
L005173,ST001,U02750,2026-02-18 13:35:00,2026-02-18 12:59:00,104.38,39664,MEMBERSHIP
L006178,ST025,U02968,2026-05-19 09:35:00,2026-05-19 14:33:00,25.61,7478,MEMBERSHIP
L001189,ST017,U00681,2026-07-16 13:34:00,2026-07-16 15:46:00,10.51,,app
L007848,ST019,U02656,2026-02-27 21:47:00,2026-02-27 22:11:00,50.58,17551,APP
L002239,ST022,U00630,2026-07-20 19:37:00,2026-07-20 20:20:00,N/A,28100,APP
L007103,ST030,U00665,2026-01-10 09:40:00,2026-01-10 10:35:00,159.74,51117,MEMBERSHIP
L011530,ST034,U02890,2026-07-16 00:31:00,2026-07-16 00:58:00,52.93,20113,MEMBERSHIP
L004450,ST003,U02099,2026-05-10 20:47:00,2026-05-10 21:30:00,63.95,20464,MEMBERSHIP
L002540,ST029,U00164,2026-05-08 23:44:00,2026-05-09 02:20:00,22.5,6570,CARD
L008074,ST018,U01800,2026/04/26 04:10:00,2026-04-26 10:39:00,30.57,8926,CARD
L006453,ST017,U01270,20260210110900,2026-02-10 14:00:00,13.18,3849,MEMBERSHIP
L008735,ST013,U02306,20260208102400,2026-02-08 11:14:00,93.87,30038,MEMBERSHIP
L006066,ST026,U01003,2026-02-17 06:44:00,2026-02-17 07:25:00,106.28,40386,CARD
L002014,ST007,U00414,20260401170100,2026-04-01 17:38:00,77.59,24829,CARD
L006300,ST017,U00702,2026-01-15 11:50:00,2026-01-15 15:20:00,21.78,6360,MEMBERSHIP
L003664,ST025,U01451,2026-06-22 19:16:00,2026-06-22 17:42:00,22.68,6623,CARD
L011696,ST012,U00596,2026-01-31 17:32:00,2026-01-31 18:19:00,32.63,10442,CARD
L004441,ST010,U00320,2026-04-29 04:15:00,2026-04-29 12:01:00,34.51,10077,MEMBERSHIP
L000729,ST023,U01910,2026-03-23 07:32:00,2026-03-23 08:20:00,27.64,8845,CARD
L004908,ST040,U00318,2026-02-18 12:32:00,2026-02-18 18:32:00,38.92,11365,CARD
L008414,ST015,U02710,2026-01-20 15:38:00,2026-01-20 16:09:00,46.53,14890,APP
L002085,ST039,U02405,2026-02-02 05:35:00,2026-02-02 06:00:00,17.32,6010,CARD
L003075,ST013,U02256,2026-03-01 19:30:00,2026-03-01 20:11:00,118.24,37837,APP
L003041,ST027,U00973,2026-07-29 02:05:00,2026-07-29 05:31:00,19.73,5761,MEMBERSHIP
L008812,ST020,U02476,2026/06/19 19:00:00,2026-06-19 19:49:00,32.43,10378,CARD
L003769,ST001,U02869,2026-03-02 06:08:00,2026-03-02 06:47:00,75.57,28717,CARD
L002292,ST022,U02208,20260430214900,2026-04-30 22:35:00,78.35,27187,MEMBERSHIP
L009157,ST027,U01265,2026-01-23 00:06:00,2026-01-23 06:39:00,25.87,7554,APP
L003583,ST030,U01307,2026-05-28 13:35:00,2026-05-28 14:22:00,91.03,29130,MEMBERSHIP
L011150,ST030,U00730,2026-01-24 16:03:00,2026-01-24 16:24:00,49.94,15981,MEMBERSHIP
L005701,ST021,U02386,2026-06-03 10:47:00,2026-06-03 15:46:00,22.73,6637,app
L001007,ST029,U00665,2026-06-01 16:17:00,2026-06-01 20:53:00,31.1,9081,CARD
L002177,ST008,U00134,2026/01/14 06:29:00,2026-01-14 10:09:00,17.03,4343,MEMBERSHIP
L011411,ST029,U00632,2026-06-15 20:10:00,2026-06-16 01:45:00,43.14,12597,MEMBERSHIP
L009720,ST024,U02751,2026-05-29 05:46:00,2026-05-29 06:42:00,150.3,52154,MEMBERSHIP
L011729,ST901,U02820,2026/03/13 12:02:00,2026-03-13 19:57:00,37.31,10895,APP
L006760,ST022,U01160,2026-02-01 07:07:00,2026-02-01 07:38:00,47.56,16503,CARD
L006787,ST024,U01365,2026-06-17 18:56:00,2026-06-17 19:48:00,146.9,50974,MEMBERSHIP
L010866,ST039,U00916,20260211162500,2026-02-11 16:57:00,20.22,7016,CARD
L002447,ST035,U01624,2026-01-03 02:05:00,2026-01-03 07:16:00,41.09,10478,CARD
L008077,ST038,U00938,2026-07-15 06:42:00,2026-07-15 07:29:00,86.43,27658,MEMBERSHIP
L008925,ST022,U00278,2026/03/12 21:26:00,2026-03-12 22:25:00,88.38,30668,CARD
L010478,ST019,U01281,20260324232000,2026-03-24 23:58:00,84.13,29193,APP
L003884,ST012,U00509,2026/01/28 08:12:00,2026-01-28 08:51:00,27.4,8768,APP
L000689,ST006,U00689,2026-07-27 17:32:00,2026-07-27 21:59:00,26.71,7799,MEMBERSHIP
L009968,ST004,U00883,2026-05-25 06:27:00,2026-05-25 06:52:00,37.94,"12,141",APP
L000860,ST005,U01770,2026/04/05 11:21:00,2026-04-05 12:05:00,131.03,41930,CARD
L010827,ST010,U00088,2026-04-13 22:11:00,2026-04-14 05:20:00,31.95,9329,APP
L005569,ST035,U02794,2026-03-10 23:14:00,2026-03-11 06:58:00,52.32,13342,CARD
L004481,ST032,U02057,2026-04-01 12:53:00,2026-04-01 13:53:00,82.69,31422,APP
L008588,ST039,U02257,2026-04-13 14:57:00,2026-04-13 15:20:00,16.71,5798,MEMBERSHIP
L006904,ST028,U02597,2026-02-10 06:59:00,2026-02-10 07:20:00,29.62,9478,APP
L005531,ST030,U01274,2026-06-24 07:50:00,2026-06-24 08:10:00,44.79,14333,Card
L001621,ST002,U00023,2026-06-05 19:39:00,2026-06-06 03:06:00,58.89,,CARD
L001627,ST014,U00092,2026-04-27 16:37:00,2026-04-27 17:24:00,30.99,11776,APP
L007250,ST027,U00060,20260602023900,2026-06-02 05:05:00,9.48,2768,MEMBERSHIP
L008228,ST020,U01071,20260625153900,2026-06-25 16:05:00,15.04,4813,CARD
L008072,ST032,U00585,2026-04-09 00:01:00,2026-04-09 00:21:00,24.24,9211,MEMBERSHIP
L007554,ST031,U00296,2026/06/21 16:47:00,2026-06-21 17:16:00,41.11,15622,card
L002778,ST023,U01760,2026-06-28 06:45:00,2026-06-28 07:07:00,12.66,4051,APP
L005963,ST025,U02291,2026/04/28 22:45:00,2026-04-29 01:13:00,11.69,3413,MEMBERSHIP
L008641,ST034,U00068,2026/02/04 00:38:00,2026-02-04 01:10:00,94.88,36054,Card
L011895,ST019,U00508,20260501215400,2026-05-01 22:41:00,100.88,35005,CARD
L008547,ST018,U01219,2026-03-13 19:35:00,2026-03-14 02:28:00,32.0,9344,APP
L007642,ST014,U00389,2026-05-11 20:21:00,2026-05-11 21:21:00,35.26,13399,MEMBERSHIP
L008743,ST038,U00382,2026-03-05 10:07:00,2026-03-05 10:41:00,62.79,20093,card
L006875,ST038,U02276,2026-07-26 21:12:00,2026-07-26 22:10:00,133.42,42694,MEMBERSHIP
L005788,ST029,U02949,2026/02/22 05:09:00,2026-02-22 11:34:00,51.52,15044,MEMBERSHIP
L010183,ST006,U01172,2026-04-18 19:38:00,2026-04-19 00:06:00,23.98,7002,CARD
L009338,ST015,U02259,2026-04-18 04:21:00,2026-04-18 04:41:00,38.93,12458,card
L003020,ST006,U01071,2026-04-06 11:32:00,2026-04-06 13:50:00,10.32,3013,APP
L005713,ST029,U02551,2026-02-08 04:46:00,2026-02-08 03:24:00,66.05,19287,Card
L007800,ST015,U02534,2026/01/07 02:21:00,2026-01-07 03:00:00,55.48,17754,CARD
L005245,ST004,U01218,2026/03/26 17:03:00,2026-03-26 17:34:00,53.28,17050,CARD
L003566,ST014,U01723,2026-06-05 02:26:00,2026-06-05 03:20:00,31.66,12031,CARD
L004780,ST032,U00498,2026-04-23 09:48:00,2026-04-23 10:20:00,33.58,12760,MEMBERSHIP
L002553,ST005,U01482,2026-01-31 20:09:00,2026-01-31 20:58:00,111.4,35648,MEMBERSHIP
L008538,ST004,U00362,2026-03-04 17:34:00,2026-03-04 18:03:00,58.27,18646,CARD
L005942,ST006,U01515,2026-03-04 13:03:00,2026-03-04 12:46:00,17.98,"5,250",CARD
L007978,ST020,U01892,2026-01-12 22:25:00,2026-01-12 22:58:00,17.07,5462,MEMBERSHIP
L008646,ST017,U02871,2026-05-01 22:00:00,2026-05-02 04:34:00,40.46,11814,CARD
